customer_id,name,age,annual_income,credit_score,employment_type,state,years_employed,existing_loans_count
CUST00354,Ravi Kumar,52,213000.0,791,Salaried,Maharashtra,27,1
CUST00355,Nisha Nair,51,517000.0,897,Self-Employed,Maharashtra,2,0
CUST00356,Ananya Sharma,36,779000.0,646,Salaried,Karnataka,29,1
CUST00357,Vikram Rao,39,415000.0,538,Contractual,UP,0,3
CUST00358,Pooja Mishra,56,338000.0,540,Self-Employed,Karnataka,26,1
CUST00359,Priya Bose,51,564000.0,640,Salaried,Karnataka,18,0
CUST00360,Divya Shah,55,709000.0,624,Salaried,UP,19,1
CUST00361,Arjun Yadav,32,221000.0,680,Salaried,Tamil Nadu,12,1
CUST00362,Karan Reddy,48,1181000.0,720,Salaried,Maharashtra,14,2
CUST00363,Shruti Bose,45,321000.0,577,Salaried,Gujarat,12,2
CUST00364,Sneha Sharma,56,486000.0,666,Business Owner,Maharashtra,17,0
CUST00365,Kavya Bose,60,1083000.0,639,Business Owner,Gujarat,16,0
CUST00366,Amit Malhotra,29,639000.0,842,Salaried,UP,0,0
CUST00367,Karan Yadav,39,1038000.0,569,Salaried,Telangana,14,3
CUST00368,Divya Mishra,34,1305000.0,619,Salaried,Maharashtra,23,1
CUST00369,Priya Shah,45,289000.0,682,Salaried,Karnataka,3,2
CUST00370,Divya Pillai,44,942000.0,619,Salaried,Rajasthan,27,1
CUST00371,Rohit Singh,33,1164000.0,770,Self-Employed,Karnataka,1,1
CUST00372,Karan Mishra,51,497000.0,598,Contractual,Delhi,25,0
CUST00373,Suresh Yadav,52,517000.0,606,Salaried,Maharashtra,18,2
CUST00374,Nikhil Das,49,231000.0,777,Salaried,Rajasthan,7,1
CUST00375,Ananya Singh,43,887000.0,584,Salaried,Telangana,21,2
CUST00376,Ravi Yadav,49,180000.0,746,Business Owner,Punjab,15,0
CUST00377,Vikram Nair,34,974000.0,643,Salaried,West Bengal,7,1
CUST00378,Rohit Bose,46,295000.0,630,Self-Employed,Maharashtra,9,1
CUST00379,Rohit Iyer,28,1203000.0,639,Business Owner,Rajasthan,15,0
CUST00380,Aakash Shah,27,731000.0,590,Salaried,Delhi,4,1
CUST00381,Simran Gupta,45,994000.0,752,Self-Employed,Telangana,18,1
CUST00382,Meera Singh,40,400000.0,690,Salaried,Telangana,5,0
CUST00383,Arjun Shah,40,308000.0,751,Business Owner,Punjab,9,0
CUST00384,Nisha Yadav,57,248000.0,774,Salaried,West Bengal,23,1
CUST00385,Sneha Yadav,30,1035000.0,723,Contractual,Delhi,29,0
CUST00386,Priya Yadav,57,836000.0,563,Business Owner,Rajasthan,4,1
CUST00387,Kavya Joshi,59,851000.0,602,Self-Employed,Punjab,20,1
CUST00388,Aakash Iyer,61,694000.0,748,Salaried,Gujarat,18,0
CUST00389,Ravi Nair,50,788000.0,684,Self-Employed,West Bengal,18,0
CUST00390,Arjun Kumar,45,519000.0,732,Salaried,Telangana,12,2
CUST00391,Ananya Malhotra,26,722000.0,672,Salaried,Gujarat,27,0
CUST00392,Priya Shah,47,391000.0,645,Salaried,Maharashtra,14,1
CUST00393,Ananya Kumar,35,506000.0,732,Self-Employed,Maharashtra,7,1
CUST00394,Rahul Mehta,60,2748000.0,541,Business Owner,Maharashtra,10,3
CUST00395,Ananya Chopra,50,612000.0,654,Business Owner,Delhi,0,0
CUST00396,Sneha Reddy,27,224000.0,685,Self-Employed,Delhi,3,2
CUST00397,Arjun Singh,28,489000.0,696,Self-Employed,Gujarat,24,1
CUST00398,Ravi Joshi,58,354000.0,576,Business Owner,Delhi,21,0
CUST00399,Vikram Gupta,39,650000.0,579,Business Owner,Punjab,21,0
CUST00400,Ananya Patel,44,385000.0,648,Salaried,Karnataka,29,1
CUST00401,Simran Reddy,59,540000.0,674,Salaried,West Bengal,25,0
CUST00402,Sneha Yadav,22,414000.0,804,Salaried,Maharashtra,26,0
CUST00403,Ananya Bose,25,662000.0,609,Self-Employed,Gujarat,26,2
CUST00404,Ananya Pillai,56,438000.0,640,Self-Employed,Gujarat,12,0
CUST00405,Priya Yadav,44,717000.0,807,Contractual,UP,6,1
CUST00406,Suresh Joshi,48,1590000.0,765,Business Owner,Delhi,26,2
CUST00407,Ravi Shah,47,337000.0,590,Salaried,Karnataka,6,2
CUST00408,Pooja Kumar,29,862000.0,734,Salaried,Tamil Nadu,5,0
CUST00409,Ananya Gupta,37,180000.0,746,Salaried,Karnataka,24,1
CUST00410,Ravi Malhotra,24,534000.0,695,Salaried,Tamil Nadu,7,1
CUST00411,Rahul Malhotra,53,673000.0,586,Salaried,Delhi,11,0
CUST00412,Aakash Iyer,26,413000.0,632,Business Owner,Gujarat,23,0
CUST00413,Karan Sharma,41,245000.0,629,Salaried,West Bengal,17,0
CUST00414,Divya Mehta,35,589000.0,722,Self-Employed,Telangana,22,0
CUST00415,Vikram Reddy,53,1291000.0,645,Salaried,Delhi,14,0
CUST00416,Sneha Shah,47,558000.0,658,Salaried,Maharashtra,27,0
CUST00417,Suresh Singh,27,793000.0,631,Business Owner,UP,15,1
CUST00418,Rahul Mehta,57,1054000.0,555,Self-Employed,Delhi,0,1
CUST00419,Nisha Nair,61,2065000.0,887,Salaried,Delhi,9,1
CUST00420,Vikram Nair,26,355000.0,712,Business Owner,Gujarat,14,1
CUST00421,Pooja Patel,34,373000.0,797,Salaried,Rajasthan,23,2
CUST00422,Nikhil Joshi,53,518000.0,590,Self-Employed,Telangana,12,2
CUST00423,Priya Malhotra,37,816000.0,801,Salaried,Punjab,18,2
CUST00424,Rahul Kumar,22,188000.0,648,Self-Employed,Telangana,26,0
CUST00425,Arjun Bose,34,832000.0,722,Salaried,UP,12,0
CUST00426,Arjun Reddy,32,646000.0,759,Self-Employed,Telangana,8,1
CUST00427,Karan Mehta,29,459000.0,800,Self-Employed,Maharashtra,20,0
CUST00428,Amit Bose,46,742000.0,676,Salaried,West Bengal,15,0
CUST00429,Vikram Iyer,61,936000.0,599,Business Owner,Maharashtra,22,0
CUST00430,Nisha Mishra,53,1003000.0,678,Salaried,UP,13,3
CUST00431,Suresh Rao,45,604000.0,727,Business Owner,Maharashtra,22,0
CUST00432,Priya Iyer,49,706000.0,637,Salaried,Tamil Nadu,8,1
CUST00433,Amit Singh,35,693000.0,646,Self-Employed,Karnataka,17,0
CUST00434,Rahul Joshi,24,1110000.0,556,Self-Employed,Delhi,3,1
CUST00435,Kavya Reddy,57,726000.0,601,Salaried,Tamil Nadu,11,1
CUST00436,Arjun Kumar,48,828000.0,715,Salaried,Maharashtra,23,0
CUST00437,Divya Singh,41,938000.0,750,Salaried,West Bengal,4,3
CUST00438,Vikram Kumar,36,1598000.0,768,Business Owner,West Bengal,10,2
CUST00439,Ravi Mishra,48,448000.0,862,Contractual,UP,4,1
CUST00440,Sneha Shah,49,1353000.0,799,Salaried,West Bengal,18,3
CUST00441,Meera Das,46,2064000.0,667,Salaried,UP,20,1
CUST00442,Kavya Joshi,54,462000.0,605,Self-Employed,Telangana,28,1
CUST00443,Rohit Joshi,35,538000.0,659,Salaried,Gujarat,6,0
CUST00444,Divya Pillai,29,484000.0,635,Business Owner,Gujarat,3,1
CUST00445,Ananya Sharma,35,833000.0,693,Salaried,West Bengal,7,0
CUST00446,Karan Sharma,22,237000.0,751,Salaried,Tamil Nadu,29,0
CUST00447,Aakash Sharma,37,467000.0,718,Self-Employed,Maharashtra,26,1
CUST00448,Karan Patel,39,523000.0,806,Salaried,UP,5,0
CUST00449,Divya Joshi,28,501000.0,711,Self-Employed,Karnataka,5,1
CUST00450,Kavya Pillai,36,498000.0,577,Salaried,Delhi,21,1
CUST00451,Rohit Pillai,45,470000.0,634,Salaried,Karnataka,3,1
CUST00452,Ananya Mehta,34,885000.0,712,Self-Employed,West Bengal,13,0
CUST00453,Amit Verma,30,785000.0,698,Salaried,Punjab,2,0
CUST00454,Ravi Joshi,36,1406000.0,784,Salaried,Maharashtra,9,1
CUST00455,Meera Malhotra,56,886000.0,680,Contractual,Karnataka,21,1
CUST00456,Karan Yadav,45,347000.0,665,Business Owner,Karnataka,5,0
CUST00457,Rahul Malhotra,54,551000.0,554,Business Owner,Rajasthan,17,1
CUST00458,Rohit Gupta,37,523000.0,615,Contractual,Tamil Nadu,29,2
CUST00459,Ananya Sharma,29,682000.0,704,Salaried,Delhi,9,0
CUST00460,Vikram Sharma,50,1036000.0,696,Salaried,Maharashtra,8,1
CUST00461,Sneha Patel,44,658000.0,727,Salaried,Tamil Nadu,15,0
CUST00462,Meera Kumar,52,659000.0,716,Business Owner,Karnataka,19,2
CUST00463,Meera Sharma,61,603000.0,670,Self-Employed,Gujarat,3,0
CUST00464,Ananya Shah,35,900000.0,599,Self-Employed,Karnataka,25,0
CUST00465,Karan Gupta,51,451000.0,680,Business Owner,Gujarat,28,2
CUST00466,Nikhil Malhotra,60,290000.0,676,Self-Employed,Tamil Nadu,27,0
CUST00467,Karan Joshi,48,828000.0,789,Salaried,Tamil Nadu,10,1
CUST00468,Vikram Yadav,37,724000.0,786,Salaried,Karnataka,27,0
CUST00469,Sneha Iyer,27,1163000.0,641,Salaried,Rajasthan,11,3
CUST00470,Nikhil Patel,54,180000.0,630,Salaried,Gujarat,23,2
CUST00471,Ravi Pillai,39,571000.0,571,Salaried,West Bengal,18,1
CUST00472,Sneha Gupta,37,633000.0,666,Self-Employed,Karnataka,9,0
CUST00473,Suresh Kumar,33,282000.0,642,Salaried,Maharashtra,6,0
CUST00474,Simran Reddy,41,575000.0,888,Self-Employed,Karnataka,6,1
CUST00475,Meera Joshi,61,1086000.0,590,Salaried,Tamil Nadu,17,0
CUST00476,Ananya Mehta,50,1703000.0,684,Contractual,Maharashtra,2,1
CUST00477,Kavya Yadav,51,981000.0,628,Self-Employed,Maharashtra,11,1
CUST00478,Divya Reddy,47,510000.0,681,Contractual,Delhi,13,2
CUST00479,Pooja Shah,43,1127000.0,653,Salaried,Rajasthan,19,0
CUST00480,Kavya Das,54,946000.0,744,Salaried,UP,1,1
CUST00481,Rahul Yadav,60,471000.0,715,Salaried,Tamil Nadu,29,2
CUST00482,Kavya Reddy,50,449000.0,742,Salaried,Delhi,8,1
CUST00483,Pooja Iyer,43,552000.0,619,Salaried,UP,9,2
CUST00484,Sneha Chopra,34,355000.0,766,Salaried,Tamil Nadu,26,0
CUST00485,Sneha Kumar,30,514000.0,641,Salaried,UP,5,1
CUST00486,Vikram Joshi,45,765000.0,567,Business Owner,Punjab,16,3
CUST00487,Meera Bose,36,1008000.0,665,Salaried,Telangana,14,0
CUST00488,Arjun Pillai,57,496000.0,689,Contractual,Delhi,0,0
CUST00489,Divya Joshi,34,1201000.0,580,Salaried,Gujarat,23,0
CUST00490,Arjun Reddy,48,830000.0,749,Salaried,Rajasthan,26,1
CUST00491,Rahul Mishra,58,850000.0,615,Salaried,Tamil Nadu,21,1
CUST00492,Vikram Mishra,28,379000.0,611,Business Owner,UP,12,0
CUST00493,Sneha Sharma,29,1481000.0,679,Self-Employed,Tamil Nadu,9,2
CUST00494,Ravi Joshi,58,791000.0,748,Self-Employed,West Bengal,11,2
CUST00495,Karan Yadav,35,508000.0,582,Salaried,Karnataka,22,2
CUST00496,Arjun Rao,33,465000.0,755,Salaried,Maharashtra,21,1
CUST00497,Meera Malhotra,57,514000.0,507,Salaried,Gujarat,15,1
CUST00498,Arjun Singh,61,361000.0,706,Salaried,Delhi,1,2
CUST00499,Simran Reddy,38,983000.0,589,Contractual,Maharashtra,2,0
CUST00500,Ananya Patel,61,380000.0,616,Business Owner,Delhi,7,1
CUST00501,Rohit Das,50,694000.0,819,Salaried,Maharashtra,19,1
CUST00502,Priya Bose,48,479000.0,600,Self-Employed,Gujarat,28,0
CUST00503,Suresh Iyer,22,839000.0,675,Self-Employed,Delhi,14,0
CUST00504,Ravi Verma,55,898000.0,594,Salaried,Maharashtra,23,0
CUST00505,Simran Mehta,25,435000.0,741,Salaried,Tamil Nadu,18,1
CUST00506,Rahul Bose,45,590000.0,712,Salaried,Karnataka,17,1
CUST00507,Suresh Das,42,292000.0,723,Self-Employed,Rajasthan,22,2
CUST00508,Aakash Verma,54,1404000.0,770,Salaried,Karnataka,0,1
CUST00509,Aakash Malhotra,28,1023000.0,652,Business Owner,West Bengal,26,0
CUST00510,Arjun Bose,22,299000.0,765,Salaried,Maharashtra,18,1
CUST00511,Simran Joshi,24,389000.0,799,Salaried,Tamil Nadu,1,0
CUST00512,Aakash Verma,36,561000.0,702,Salaried,Gujarat,4,0
CUST00513,Rahul Shah,52,612000.0,591,Self-Employed,Maharashtra,17,0
CUST00514,Ravi Pillai,37,426000.0,583,Self-Employed,Karnataka,15,0
CUST00515,Aakash Shah,31,338000.0,715,Self-Employed,Tamil Nadu,9,0
CUST00516,Shruti Joshi,50,731000.0,591,Salaried,Maharashtra,20,0
CUST00517,Ravi Das,27,1432000.0,572,Salaried,Delhi,28,2
CUST00518,Rahul Mishra,50,617000.0,750,Salaried,Gujarat,2,0
CUST00519,Ravi Yadav,38,519000.0,643,Salaried,Karnataka,24,0
CUST00520,Nisha Patel,43,492000.0,873,Self-Employed,Delhi,9,3
CUST00521,Aakash Das,45,347000.0,627,Salaried,Punjab,24,1
CUST00522,Ananya Pillai,38,429000.0,640,Salaried,Telangana,23,0
CUST00523,Sneha Sharma,42,1059000.0,708,Salaried,Maharashtra,12,0
CUST00524,Kavya Verma,32,213000.0,696,Salaried,Maharashtra,20,1
CUST00525,Amit Nair,28,621000.0,673,Self-Employed,Delhi,9,1
CUST00526,Meera Pillai,60,608000.0,671,Business Owner,Karnataka,10,0
CUST00527,Divya Patel,26,637000.0,900,Business Owner,Maharashtra,6,0
CUST00528,Rahul Das,42,863000.0,812,Self-Employed,Karnataka,1,2
CUST00529,Rohit Joshi,39,619000.0,747,Salaried,Maharashtra,18,1
CUST00530,Rahul Singh,56,478000.0,581,Self-Employed,Delhi,27,1
CUST00531,Kavya Yadav,41,432000.0,674,Salaried,Delhi,26,0
CUST00532,Vikram Singh,36,1148000.0,732,Self-Employed,Maharashtra,17,0
CUST00533,Ravi Sharma,26,1010000.0,739,Self-Employed,Delhi,25,1
CUST00534,Karan Joshi,34,2529000.0,782,Self-Employed,Delhi,10,2
CUST00535,Priya Singh,33,521000.0,628,Salaried,Gujarat,16,0
CUST00536,Divya Mishra,42,436000.0,676,Contractual,Punjab,2,3
CUST00537,Suresh Chopra,58,753000.0,619,Self-Employed,Punjab,19,0
CUST00538,Sneha Malhotra,27,744000.0,786,Self-Employed,Delhi,11,1
CUST00539,Vikram Mishra,28,825000.0,735,Salaried,West Bengal,24,0
CUST00540,Shruti Das,47,916000.0,639,Salaried,Maharashtra,27,1
CUST00541,Rohit Nair,29,821000.0,697,Salaried,Delhi,1,1
CUST00542,Rohit Sharma,30,1027000.0,684,Salaried,Rajasthan,24,1
CUST00543,Ravi Chopra,48,1098000.0,609,Self-Employed,Gujarat,0,1
CUST00544,Ravi Gupta,25,1107000.0,754,Business Owner,Karnataka,8,0
CUST00545,Nisha Patel,42,194000.0,686,Salaried,Maharashtra,21,1
CUST00546,Rahul Yadav,52,674000.0,637,Self-Employed,Tamil Nadu,23,0
CUST00547,Vikram Malhotra,42,378000.0,608,Salaried,Gujarat,18,1
CUST00548,Suresh Nair,61,1017000.0,748,Salaried,Punjab,7,0
CUST00549,Priya Singh,46,192000.0,701,Business Owner,Karnataka,26,1
CUST00550,Pooja Malhotra,60,1251000.0,624,Self-Employed,Telangana,8,2
CUST00551,Vikram Kumar,36,389000.0,640,Salaried,Maharashtra,6,0
CUST00552,Ananya Rao,56,347000.0,680,Salaried,Telangana,3,3
CUST00553,Priya Iyer,58,717000.0,685,Salaried,West Bengal,21,2
CUST00554,Amit Malhotra,49,498000.0,695,Salaried,Maharashtra,15,1
CUST00555,Pooja Bose,35,1461000.0,538,Salaried,Karnataka,5,0
CUST00556,Meera Mishra,25,1186000.0,689,Salaried,Maharashtra,17,2
CUST00557,Aakash Das,41,465000.0,582,Self-Employed,Punjab,1,2
CUST00558,Ravi Bose,55,1010000.0,793,Salaried,Tamil Nadu,10,0
CUST00559,Divya Rao,33,457000.0,763,Salaried,Rajasthan,4,2
CUST00560,Kavya Patel,54,455000.0,772,Self-Employed,Karnataka,16,2
CUST00561,Nikhil Verma,45,858000.0,483,Business Owner,Telangana,4,1
CUST00562,Arjun Reddy,41,1242000.0,656,Contractual,Karnataka,25,2
CUST00563,Divya Gupta,26,481000.0,673,Business Owner,Karnataka,2,1
CUST00564,Nikhil Patel,59,500000.0,725,Salaried,Karnataka,18,1
CUST00565,Vikram Reddy,51,698000.0,752,Salaried,Delhi,7,0
CUST00566,Ananya Das,45,384000.0,782,Business Owner,Maharashtra,10,0
CUST00567,Meera Gupta,61,1312000.0,494,Business Owner,Gujarat,2,1
CUST00568,Arjun Mehta,28,382000.0,615,Self-Employed,Maharashtra,2,0
CUST00569,Priya Bose,57,437000.0,684,Salaried,Delhi,0,1
CUST00570,Vikram Mehta,59,1452000.0,746,Salaried,Delhi,29,2
CUST00571,Pooja Nair,37,668000.0,744,Business Owner,Karnataka,23,0
CUST00572,Ananya Joshi,36,1586000.0,717,Salaried,Tamil Nadu,12,0
CUST00573,Priya Iyer,44,538000.0,629,Self-Employed,Rajasthan,29,1
CUST00574,Nikhil Verma,33,2115000.0,639,Contractual,Maharashtra,9,0
CUST00575,Meera Shah,50,816000.0,629,Self-Employed,Karnataka,25,2
CUST00576,Aakash Mishra,36,412000.0,601,Salaried,Rajasthan,5,0
CUST00577,Priya Reddy,50,409000.0,600,Salaried,Maharashtra,10,1
CUST00578,Rahul Pillai,42,290000.0,592,Salaried,Gujarat,7,0
CUST00579,Sneha Pillai,36,306000.0,706,Self-Employed,Maharashtra,18,0
CUST00580,Suresh Joshi,35,431000.0,689,Salaried,Maharashtra,29,0
CUST00581,Suresh Gupta,37,365000.0,605,Salaried,UP,10,0
CUST00582,Aakash Verma,36,180000.0,543,Salaried,Karnataka,5,1
CUST00583,Kavya Singh,25,914000.0,650,Salaried,Tamil Nadu,11,1
CUST00584,Priya Yadav,48,884000.0,798,Contractual,UP,17,0
CUST00585,Vikram Sharma,44,700000.0,680,Business Owner,Maharashtra,2,0
CUST00586,Sneha Yadav,50,340000.0,744,Salaried,Delhi,12,1
CUST00587,Simran Pillai,30,1367000.0,694,Business Owner,Telangana,3,2
CUST00588,Amit Malhotra,28,549000.0,675,Self-Employed,Gujarat,8,1
CUST00589,Suresh Bose,25,396000.0,562,Self-Employed,Maharashtra,15,0
CUST00590,Nikhil Reddy,26,674000.0,647,Self-Employed,Gujarat,11,2
CUST00591,Priya Rao,26,655000.0,637,Self-Employed,Maharashtra,19,2
CUST00592,Priya Rao,32,180000.0,798,Salaried,Karnataka,6,0
CUST00593,Arjun Joshi,49,591000.0,694,Self-Employed,West Bengal,11,1
CUST00594,Aakash Sharma,37,637000.0,782,Business Owner,Maharashtra,7,1
CUST00595,Suresh Joshi,51,496000.0,770,Salaried,Maharashtra,20,3
CUST00596,Meera Verma,25,310000.0,612,Salaried,Tamil Nadu,14,1
CUST00597,Amit Singh,23,314000.0,680,Salaried,Punjab,1,3
CUST00598,Nisha Kumar,24,776000.0,814,Salaried,Karnataka,10,0
CUST00599,Pooja Iyer,42,878000.0,725,Salaried,Maharashtra,23,0
CUST00600,Ravi Mehta,27,480000.0,720,Self-Employed,Delhi,20,2
CUST00601,Priya Iyer,39,726000.0,753,Salaried,Delhi,4,2
CUST00602,Ravi Kumar,26,477000.0,718,Salaried,Delhi,22,1
CUST00603,Pooja Bose,30,392000.0,723,Business Owner,Telangana,5,2
CUST00604,Aakash Nair,41,668000.0,704,Self-Employed,Karnataka,18,1
CUST00605,Aakash Yadav,49,338000.0,652,Salaried,Karnataka,29,1
CUST00606,Pooja Chopra,47,1547000.0,595,Salaried,Maharashtra,13,1
CUST00607,Ravi Joshi,39,292000.0,531,Self-Employed,Rajasthan,6,1
CUST00608,Aakash Kumar,40,691000.0,653,Self-Employed,Tamil Nadu,11,1
CUST00609,Shruti Mehta,24,647000.0,714,Salaried,UP,29,1
CUST00610,Kavya Das,30,619000.0,699,Business Owner,Punjab,16,1
CUST00611,Pooja Yadav,57,1260000.0,730,Self-Employed,Maharashtra,3,0
CUST00612,Arjun Shah,52,180000.0,669,Business Owner,Punjab,19,0
CUST00613,Karan Nair,38,737000.0,897,Salaried,Karnataka,21,2
CUST00614,Shruti Verma,44,523000.0,842,Salaried,Tamil Nadu,21,0
CUST00615,Aakash Verma,55,803000.0,558,Salaried,UP,9,0
CUST00616,Divya Yadav,26,617000.0,732,Salaried,Rajasthan,23,1
CUST00617,Rohit Rao,36,578000.0,757,Salaried,UP,27,0
CUST00618,Ravi Chopra,24,328000.0,510,Salaried,Delhi,0,1
CUST00619,Kavya Das,40,429000.0,693,Self-Employed,Telangana,28,0
CUST00620,Nisha Malhotra,49,2872000.0,721,Salaried,UP,22,0
CUST00621,Rohit Singh,24,807000.0,679,Salaried,Karnataka,29,2
CUST00622,Nisha Nair,59,1016000.0,710,Business Owner,Telangana,3,2
CUST00623,Rohit Bose,25,503000.0,686,Salaried,Punjab,12,0
CUST00624,Divya Singh,45,391000.0,736,Salaried,Tamil Nadu,5,1
CUST00625,Pooja Shah,52,885000.0,803,Self-Employed,Rajasthan,25,1
CUST00626,Priya Singh,32,232000.0,741,Contractual,West Bengal,14,1
CUST00627,Vikram Reddy,58,433000.0,774,Business Owner,West Bengal,13,1
CUST00628,Kavya Iyer,22,503000.0,595,Salaried,Maharashtra,24,0
CUST00629,Rohit Yadav,30,962000.0,842,Business Owner,Gujarat,2,1
CUST00630,Aakash Gupta,38,738000.0,705,Salaried,Punjab,23,0
CUST00631,Nikhil Das,22,474000.0,648,Self-Employed,Karnataka,18,0
CUST00632,Rahul Chopra,24,722000.0,713,Salaried,UP,5,1
CUST00633,Nikhil Nair,47,516000.0,636,Self-Employed,Delhi,1,2
CUST00634,Pooja Patel,52,1024000.0,691,Salaried,Karnataka,8,1
CUST00635,Amit Nair,47,675000.0,704,Self-Employed,Maharashtra,29,0
CUST00636,Priya Shah,44,1430000.0,625,Self-Employed,UP,12,2
CUST00637,Nikhil Das,51,522000.0,692,Salaried,Karnataka,17,2
CUST00638,Amit Verma,31,1107000.0,623,Salaried,Tamil Nadu,11,1
CUST00639,Divya Malhotra,29,628000.0,623,Self-Employed,Delhi,20,0
CUST00640,Aakash Iyer,46,423000.0,599,Salaried,Delhi,21,1
CUST00641,Shruti Iyer,43,2203000.0,650,Salaried,Karnataka,3,0
CUST00642,Karan Nair,36,1155000.0,635,Self-Employed,Rajasthan,27,1
CUST00643,Rohit Malhotra,31,675000.0,717,Business Owner,Rajasthan,22,2
CUST00644,Vikram Sharma,41,880000.0,767,Salaried,Maharashtra,28,0
CUST00645,Aakash Singh,44,349000.0,732,Salaried,Delhi,6,0
CUST00646,Nikhil Mishra,22,355000.0,757,Salaried,Gujarat,11,0
CUST00647,Nisha Gupta,23,1047000.0,751,Salaried,Karnataka,22,1
CUST00648,Nisha Kumar,40,601000.0,605,Salaried,Telangana,10,0
CUST00649,Shruti Sharma,35,555000.0,653,Self-Employed,Delhi,6,1
CUST00650,Divya Yadav,29,520000.0,822,Self-Employed,Maharashtra,28,0
CUST00651,Arjun Yadav,59,647000.0,636,Salaried,Tamil Nadu,25,0
CUST00652,Aakash Gupta,33,528000.0,828,Self-Employed,Delhi,26,1
CUST00653,Pooja Kumar,47,217000.0,646,Salaried,Maharashtra,9,1
CUST00654,Vikram Reddy,48,1218000.0,516,Salaried,Maharashtra,8,1
CUST00655,Ananya Verma,50,568000.0,660,Salaried,Maharashtra,1,0
CUST00656,Divya Reddy,36,1499000.0,747,Salaried,Delhi,4,0
CUST00657,Nikhil Patel,22,249000.0,813,Salaried,Tamil Nadu,9,2
CUST00658,Rohit Malhotra,49,248000.0,561,Self-Employed,Telangana,24,1
CUST00659,Sneha Joshi,24,523000.0,746,Self-Employed,Gujarat,27,2
CUST00660,Simran Pillai,39,978000.0,751,Business Owner,UP,28,0
CUST00661,Nikhil Mishra,55,326000.0,784,Salaried,Rajasthan,13,0
CUST00662,Meera Reddy,53,320000.0,466,Salaried,Delhi,26,1
CUST00663,Priya Rao,50,723000.0,812,Business Owner,UP,15,2
CUST00664,Aakash Singh,46,513000.0,715,Salaried,Delhi,26,2
CUST00665,Ananya Kumar,47,788000.0,716,Self-Employed,Tamil Nadu,1,2
CUST00666,Vikram Yadav,60,518000.0,763,Business Owner,Tamil Nadu,18,0
CUST00667,Aakash Rao,29,727000.0,519,Self-Employed,West Bengal,22,2
CUST00668,Amit Malhotra,40,1188000.0,761,Salaried,Gujarat,8,2
CUST00669,Aakash Nair,43,326000.0,869,Business Owner,Tamil Nadu,13,0
CUST00670,Amit Das,50,1085000.0,570,Self-Employed,Maharashtra,14,1
CUST00671,Nisha Bose,54,256000.0,674,Self-Employed,Delhi,18,1
CUST00672,Amit Singh,59,814000.0,682,Self-Employed,Karnataka,25,0
CUST00673,Ananya Shah,56,1220000.0,708,Salaried,Punjab,7,1
CUST00674,Karan Rao,24,462000.0,714,Salaried,Delhi,26,2
CUST00675,Sneha Mishra,40,828000.0,626,Business Owner,Maharashtra,14,2
CUST00676,Vikram Patel,31,470000.0,683,Salaried,Maharashtra,7,3
CUST00677,Suresh Rao,48,804000.0,819,Salaried,Karnataka,27,1
CUST00678,Amit Rao,36,194000.0,712,Salaried,Maharashtra,3,1
CUST00679,Amit Patel,32,651000.0,709,Salaried,Telangana,26,1
CUST00680,Pooja Nair,47,731000.0,622,Self-Employed,West Bengal,28,1
CUST00681,Arjun Yadav,45,1175000.0,787,Contractual,Punjab,5,0
CUST00682,Kavya Kumar,34,953000.0,662,Salaried,Rajasthan,10,1
CUST00683,Suresh Patel,53,554000.0,515,Self-Employed,Gujarat,11,0
CUST00684,Karan Mehta,58,686000.0,713,Self-Employed,Telangana,23,0
CUST00685,Kavya Kumar,25,291000.0,736,Self-Employed,Telangana,27,0
CUST00686,Shruti Das,34,1365000.0,656,Salaried,West Bengal,8,3
CUST00687,Ananya Kumar,30,848000.0,501,Self-Employed,West Bengal,17,0
CUST00688,Shruti Shah,55,237000.0,590,Contractual,Rajasthan,16,1
CUST00689,Vikram Shah,58,679000.0,670,Salaried,Maharashtra,20,3
CUST00690,Aakash Das,28,705000.0,648,Self-Employed,Tamil Nadu,25,1
CUST00691,Kavya Shah,22,407000.0,715,Contractual,Gujarat,2,0
CUST00692,Ravi Singh,33,630000.0,727,Self-Employed,Delhi,26,1
CUST00693,Kavya Patel,42,387000.0,645,Self-Employed,West Bengal,12,0
CUST00694,Kavya Shah,32,297000.0,568,Contractual,West Bengal,5,0
CUST00695,Nikhil Sharma,35,442000.0,796,Salaried,Gujarat,27,2
CUST00696,Ananya Pillai,55,654000.0,724,Self-Employed,Maharashtra,13,0
CUST00697,Shruti Joshi,55,954000.0,733,Salaried,Tamil Nadu,26,1
CUST00698,Rahul Chopra,46,621000.0,710,Salaried,Karnataka,0,1
CUST00699,Arjun Shah,25,959000.0,767,Salaried,Tamil Nadu,27,0
CUST00700,Suresh Shah,47,830000.0,649,Salaried,Gujarat,26,1
CUST00701,Meera Gupta,37,358000.0,746,Salaried,Maharashtra,3,0
CUST00702,Ananya Verma,31,827000.0,733,Salaried,Maharashtra,21,0
CUST00703,Vikram Reddy,23,838000.0,730,Salaried,Tamil Nadu,17,1
CUST00704,Nikhil Pillai,56,1433000.0,584,Salaried,UP,10,0
CUST00705,Meera Nair,40,737000.0,691,Business Owner,Maharashtra,10,1
CUST00706,Suresh Verma,27,324000.0,710,Salaried,West Bengal,7,0
CUST00707,Nisha Gupta,40,455000.0,822,Salaried,Tamil Nadu,3,1
